"Fecha","Último","Apertura","Máximo","Mínimo","Vol.","% var."
"03.07.2024","509,96","506,37","511,28","506,02","6,00M","0,09%"
"02.07.2024","509,50","500,76","510,50","499,45","7,74M","0,96%"
"01.07.2024","504,68","504,95","506,58","493,17","10,33M","0,09%"
"28.06.2024","504,22","517,15","521,88","503,84","15,86M","-2,95%"
"27.06.2024","519,56","514,25","522,88","513,90","10,12M","1,26%"
"26.06.2024","513,12","506,64","513,81","504,68","8,88M","0,49%"
"25.06.2024","510,60","497,05","510,71","495,50","12,11M","2,34%"
"24.06.2024","498,91","499,20","507,80","494,29","13,53M","0,83%"
"21.06.2024","494,78","503,45","503,45","492,39","23,13M","-1,38%"
"20.06.2024","501,70","502,00","503,67","496,77","11,80M","0,44%"
"18.06.2024","499,49","504,56","506,00","495,02","13,06M","-1,41%"
"17.06.2024","506,63","501,67","510,75","496,01","11,27M","0,49%"
"14.06.2024","504,16","502,65","507,15","500,75","10,24M","0,01%"
"13.06.2024","504,10","505,71","509,36","501,36","9,95M","-0,93%"
"12.06.2024","508,84","513,99","514,01","504,47","11,98M","0,27%"
"11.06.2024","507,47","500,16","507,60","498,27","9,67M","0,97%"
"10.06.2024","502,60","493,86","502,66","493,41","11,24M","1,96%"
"07.06.2024","492,96","495,91","498,91","490,17","9,38M","-0,16%"
"06.06.2024","493,76","492,98","502,82","490,89","10,67M","-0,26%"
"05.06.2024","495,06","484,45","496,65","483,91","15,69M","3,79%"
"04.06.2024","476,99","477,00","478,89","473,23","7,09M","-0,10%"
"03.06.2024","477,49","470,86","479,60","468,24","11,28M","2,28%"
"31.05.2024","466,83","465,80","469,12","454,46","16,92M","-0,05%"
"30.05.2024","467,05","471,67","471,73","464,71","10,74M","-1,54%"
"29.05.2024","474,36","474,66","479,85","473,70","9,23M","-1,16%"
"28.05.2024","479,92","476,58","480,86","474,84","10,18M","0,36%"
"24.05.2024","478,22","467,62","479,85","466,30","12,02M","2,67%"
"23.05.2024","465,78","472,88","474,36","461,54","11,75M","-0,43%"
"22.05.2024","467,78","467,87","473,72","465,65","10,08M","0,68%"
"21.05.2024","464,63","467,12","470,70","462,27","11,74M","-0,90%"
"20.05.2024","468,84","469,95","473,20","467,04","11,75M","-0,65%"
"17.05.2024","471,91","470,83","472,80","468,42","10,81M","-0,28%"
"16.05.2024","473,23","475,00","477,69","472,75","16,61M","-1,73%"
"15.05.2024","481,54","474,98","482,50","471,20","13,10M","2,05%"
"14.05.2024","471,85","463,37","472,54","460,08","10,48M","0,82%"
"13.05.2024","468,01","472,75","473,35","462,85","14,67M","-1,72%"
"10.05.2024","476,20","477,09","477,50","469,60","10,75M","0,16%"
"09.05.2024","475,42","470,00","476,08","467,63","9,44M","0,60%"
"08.05.2024","472,60","463,50","475,58","463,00","11,68M","0,93%"
"07.05.2024","468,24","466,29","471,53","461,31","13,41M","0,55%"
"06.05.2024","465,68","455,58","466,16","453,34","15,09M","3,04%"
"03.05.2024","451,96","445,93","454,17","443,85","16,49M","2,33%"
"02.05.2024","441,68","438,84","443,96","432,28","15,22M","0,57%"
"01.05.2024","439,19","428,60","449,96","427,11","20,34M","2,10%"
"30.04.2024","430,17","431,05","439,62","429,72","18,43M","-0,57%"
"29.04.2024","432,62","439,56","439,76","428,56","21,50M","-2,41%"
"26.04.2024","443,29","441,46","446,44","431,96","32,69M","0,43%"
"25.04.2024","441,38","421,40","445,77","414,50","82,89M","-10,56%"
"24.04.2024","493,50","508,06","510,00","484,58","37,77M","-0,52%"
"23.04.2024","496,10","491,25","498,76","488,97","15,08M","2,98%"
"22.04.2024","481,73","489,71","492,01","473,40","17,27M","0,14%"
"19.04.2024","481,07","502,80","502,80","475,73","25,22M","-4,13%"
"18.04.2024","501,80","499,82","512,21","499,04","14,81M","1,54%"
"17.04.2024","494,17","503,10","503,16","487,14","12,19M","-1,12%"
"16.04.2024","499,76","498,11","504,77","497,11","9,85M","-0,09%"
"15.04.2024","500,23","516,72","518,53","497,28","13,51M","-2,28%"
"12.04.2024","511,90","517,75","520,19","509,33","11,98M","-2,15%"
"11.04.2024","523,16","521,11","523,86","517,29","10,37M","0,64%"
"10.04.2024","519,83","509,29","522,56","505,80","11,42M","0,57%"
"09.04.2024","516,90","522,23","525,87","506,74","10,88M","-0,45%"
"08.04.2024","519,25","529,28","531,49","518,89","13,26M","-1,53%"
"05.04.2024","527,34","516,85","530,70","514,41","19,26M","3,21%"
"04.04.2024","510,92","516,42","530,00","510,58","26,48M","0,82%"
"03.04.2024","506,74","498,93","507,24","498,75","12,10M","1,88%"
"02.04.2024","497,37","485,10","497,53","484,65","11,08M","1,23%"
"01.04.2024","491,35","487,20","497,43","481,78","9,25M","1,19%"
"28.03.2024","485,58","492,84","492,89","485,15","15,21M","-1,68%"
"27.03.2024","493,86","499,30","499,89","488,07","9,99M","-0,41%"
"26.03.2024","495,89","505,13","510,00","495,21","11,21M","-1,42%"
"25.03.2024","503,02","505,79","507,22","500,24","8,38M","-1,29%"
"22.03.2024","509,58","507,00","509,97","504,34","8,12M","0,36%"
"21.03.2024","507,76","514,71","515,04","506,01","9,71M","0,44%"
"20.03.2024","505,52","499,50","508,20","495,17","11,71M","1,87%"
"19.03.2024","496,24","488,17","496,63","481,28","10,90M","-0,15%"
"18.03.2024","496,98","491,91","497,42","486,81","11,76M","2,66%"
"15.03.2024","484,10","489,01","491,83","481,30","29,15M","-1,57%"
"14.03.2024","491,83","500,26","501,35","488,16","12,62M","-0,75%"
"13.03.2024","495,57","495,39","500,98","491,03","12,09M","-0,84%"
"12.03.2024","499,75","493,26","502,31","484,73","15,45M","3,34%"
"11.03.2024","483,59","497,01","497,32","476,00","20,43M","-4,42%"
"08.03.2024","505,95","514,19","523,57","499,35","18,60M","-1,22%"
"07.03.2024","512,19","503,28","519,85","501,38","18,59M","3,25%"
"06.03.2024","496,09","497,63","502,97","494,29","11,76M","1,20%"
"05.03.2024","490,22","495,00","495,58","487,89","15,33M","-1,60%"
"04.03.2024","498,19","503,00","504,42","496,42","12,32M","-0,82%"
"01.03.2024","502,30","492,11","504,25","491,85","15,88M","2,48%"
"29.02.2024","490,13","488,44","491,70","482,61","17,73M","1,26%"
"28.02.2024","484,02","485,00","491,05","482,75","12,72M","-0,62%"
"27.02.2024","487,05","479,98","487,27","479,92","10,81M","1,10%"
"26.02.2024","481,74","483,47","486,14","480,60","12,10M","-0,47%"
"23.02.2024","484,03","488,05","494,36","482,35","18,37M","-0,43%"
"22.02.2024","486,13","480,24","489,99","476,06","21,63M","3,87%"
"21.02.2024","468,03","466,50","469,00","461,79","12,98M","-0,79%"
"20.02.2024","471,75","469,71","476,18","466,56","18,02M","-0,33%"
"16.02.2024","473,32","478,11","478,96","469,21","23,32M","-2,21%"
"15.02.2024","484,03","475,28","488,62","472,22","24,21M","2,27%"
"14.02.2024","473,28","467,93","474,11","466,09","16,86M","2,86%"
"13.02.2024","460,12","456,87","467,89","455,09","20,92M","-1,87%"
"12.02.2024","468,90","468,19","479,14","466,58","19,38M","0,17%"
"09.02.2024","468,11","472,95","473,59","467,46","18,41M","-0,40%"
"08.02.2024","470,00","468,32","470,59","465,03","18,82M","0,09%"
"07.02.2024","469,59","458,00","471,52","456,18","23,07M","3,27%"
"06.02.2024","454,72","464,00","467,12","453,00","21,66M","-1,02%"
"05.02.2024","459,41","469,88","471,90","459,22","40,83M","-3,28%"
"02.02.2024","474,99","459,60","485,96","453,01","84,71M","20,32%"
"01.02.2024","394,78","393,94","400,50","393,05","29,73M","1,19%"
"31.01.2024","390,14","389,00","398,00","387,10","20,18M","-2,48%"
"30.01.2024","400,06","403,59","406,36","399,57","18,61M","-0,24%"
"29.01.2024","401,02","394,98","402,93","393,10","18,74M","1,75%"
"26.01.2024","394,14","394,35","396,79","391,59","13,16M","0,24%"
"25.01.2024","393,18","390,17","395,49","385,66","15,09M","0,63%"
"24.01.2024","390,70","390,00","396,15","387,81","15,60M","1,43%"
"23.01.2024","385,20","384,61","388,38","382,08","15,51M","0,90%"
"22.01.2024","381,78","387,95","390,35","381,16","17,68M","-0,44%"
"19.01.2024","383,45","379,00","384,36","377,97","21,67M","1,95%"
"18.01.2024","376,13","371,49","376,85","370,95","16,35M","2,11%"
"17.01.2024","368,37","366,30","368,54","358,61","12,72M","0,25%"
"16.01.2024","367,46","373,65","375,61","367,23","15,31M","-1,88%"
"12.01.2024","374,49","370,15","377,06","369,54","19,31M","1,30%"
"11.01.2024","369,67","372,13","372,78","362,93","17,21M","-0,22%"
"10.01.2024","370,47","360,17","372,94","359,08","22,12M","3,65%"
"09.01.2024","357,43","356,40","360,64","355,36","13,46M","-0,34%"
"08.01.2024","358,66","354,70","358,98","352,05","13,89M","1,91%"
"05.01.2024","351,95","346,99","353,50","346,26","13,75M","1,39%"
"04.01.2024","347,12","344,50","348,15","343,40","12,10M","0,77%"
"03.01.2024","344,47","344,98","347,95","343,17","15,45M","-0,53%"
"02.01.2024","346,29","351,32","353,16","340,01","19,04M","-2,17%"
"29.12.2023","353,96","358,99","360,00","351,82","14,99M","-1,22%"
"28.12.2023","358,32","359,70","361,90","357,81","11,80M","0,14%"
"27.12.2023","357,83","356,07","359,00","355,31","13,21M","0,85%"
"26.12.2023","354,83","354,99","356,98","353,45","9,90M","0,41%"
"22.12.2023","353,39","355,58","357,20","351,22","11,77M","-0,20%"
"21.12.2023","354,09","352,98","356,40","349,21","15,29M","1,38%"
"20.12.2023","349,28","348,65","354,96","347,79","16,37M","-0,31%"
"19.12.2023","350,36","345,58","353,60","345,12","17,73M","1,67%"
"18.12.2023","344,62","337,48","347,56","337,02","18,99M","2,90%"
"15.12.2023","334,92","331,99","338,66","331,22","31,78M","0,53%"
"14.12.2023","333,17","333,85","334,70","328,64","19,61M","-0,47%"
"13.12.2023","334,74","333,93","338,37","332,64","16,35M","0,16%"
"12.12.2023","334,22","324,60","334,47","324,56","18,49M","2,75%"
"11.12.2023","325,28","329,40","329,89","319,99","25,80M","-2,24%"
"08.12.2023","332,75","323,09","333,17","323,00","14,09M","1,89%"
"07.12.2023","326,59","317,77","328,24","317,77","15,91M","2,88%"
"06.12.2023","317,45","321,93","322,25","317,04","11,29M","-0,26%"
"05.12.2023","318,29","318,98","321,88","315,39","16,95M","-0,54%"
"04.12.2023","320,02","317,29","320,86","313,66","19,04M","-1,48%"
"01.12.2023","324,82","325,48","326,86","320,76","15,28M","-0,71%"
"30.11.2023","327,15","331,89","333,50","322,40","23,15M","-1,52%"
"29.11.2023","332,20","339,69","339,90","330,78","16,02M","-2,00%"
"28.11.2023","338,99","333,40","339,38","333,40","12,64M","1,28%"
"27.11.2023","334,70","336,18","339,90","334,20","15,68M","-1,04%"
"24.11.2023","338,23","340,13","341,86","336,77","5,47M","-0,95%"
"22.11.2023","341,49","339,21","342,92","338,58","10,72M","1,34%"
"21.11.2023","336,98","338,33","339,90","335,90","12,03M","-0,88%"
"20.11.2023","339,97","334,89","341,87","334,19","16,98M","1,47%"
"17.11.2023","335,04","330,26","335,50","329,35","14,52M","0,25%"
"16.11.2023","334,19","329,37","334,58","326,38","18,93M","0,44%"
"15.11.2023","332,71","337,93","338,40","330,02","14,53M","-1,07%"
"14.11.2023","336,31","334,54","338,10","333,33","17,18M","2,16%"
"13.11.2023","329,19","326,20","332,33","325,70","16,91M","0,13%"
"10.11.2023","328,77","319,94","329,10","319,46","19,12M","2,56%"
"09.11.2023","320,55","319,42","324,18","318,80","16,10M","0,24%"
"08.11.2023","319,78","318,14","321,33","314,88","13,61M","0,30%"
"07.11.2023","318,82","317,06","321,00","315,12","14,06M","0,96%"
"06.11.2023","315,80","315,98","318,33","314,45","12,89M","0,38%"
"03.11.2023","314,60","312,55","315,55","311,02","16,76M","1,20%"
"02.11.2023","310,87","317,30","318,82","308,33","21,63M","-0,31%"
"01.11.2023","311,85","301,85","312,74","301,85","20,43M","3,51%"
"31.10.2023","301,27","303,31","303,68","296,86","19,43M","-0,46%"
"30.10.2023","302,66","299,09","309,40","299,05","28,44M","2,00%"
"27.10.2023","296,73","294,48","299,31","292,97","29,60M","2,91%"
"26.10.2023","288,35","295,00","295,00","279,40","66,68M","-3,73%"
"25.10.2023","299,53","310,00","310,88","298,84","42,19M","-4,17%"
"24.10.2023","312,55","316,78","318,35","310,63","19,53M","-0,46%"
"23.10.2023","314,01","309,50","317,36","307,26","17,80M","1,74%"
"20.10.2023","308,65","314,14","315,30","306,47","22,31M","-1,33%"
"19.10.2023","312,81","319,88","321,89","311,75","18,71M","-1,31%"
"18.10.2023","316,97","321,39","325,94","315,56","16,85M","-2,17%"
"17.10.2023","324,00","318,18","324,40","317,30","16,39M","0,89%"
"16.10.2023","321,15","318,64","321,82","315,52","16,54M","2,05%"
"13.10.2023","314,69","323,53","325,05","312,37","21,36M","-2,92%"
"12.10.2023","324,16","328,00","330,54","322,69","20,53M","-1,12%"
"11.10.2023","327,82","323,01","328,83","322,95","22,04M","1,86%"
"10.10.2023","321,84","319,12","324,66","318,16","19,04M","1,09%"
"09.10.2023","318,36","312,50","320,33","311,82","22,50M","0,93%"
"06.10.2023","315,43","301,44","316,31","300,91","21,80M","3,49%"
"05.10.2023","304,79","304,63","306,21","299,50","19,13M","-0,26%"
"04.10.2023","305,58","298,73","306,90","298,50","16,88M","1,54%"
"03.10.2023","300,94","304,26","306,77","299,64","17,36M","-1,92%"
"02.10.2023","306,82","302,74","307,18","301,63","16,27M","2,20%"
"29.09.2023","300,21","307,38","310,64","299,36","25,37M","-1,23%"
"28.09.2023","303,96","298,93","306,33","296,70","22,17M","2,09%"
"27.09.2023","297,74","300,45","301,30","286,79","36,43M","-0,41%"
"26.09.2023","298,96","297,66","300,30","296,01","19,42M","-0,62%"
"25.09.2023","300,83","295,64","300,95","293,70","18,99M","0,59%"
"22.09.2023","299,08","299,30","305,38","298,27","25,37M","1,13%"
"21.09.2023","295,73","295,70","300,26","293,27","21,32M","-1,31%"
"20.09.2023","299,67","305,05","308,06","299,43","19,38M","-1,77%"
"19.09.2023","305,07","302,48","306,17","299,81","15,93M","0,83%"
"18.09.2023","302,55","298,19","303,60","297,80","14,23M","0,75%"
"15.09.2023","300,31","311,61","312,00","298,75","28,13M","-3,66%"
"14.09.2023","311,72","306,74","312,87","305,03","19,34M","2,18%"
"13.09.2023","305,06","302,36","307,18","301,32","13,21M","1,13%"
"12.09.2023","301,66","306,33","308,66","300,23","13,48M","-1,92%"
"11.09.2023","307,56","301,41","309,04","301,28","19,49M","3,25%"
"08.09.2023","297,89","299,22","305,25","296,78","17,57M","-0,26%"
"07.09.2023","298,67","298,00","307,05","292,22","33,75M","-0,17%"
"06.09.2023","299,17","301,71","303,30","295,66","15,42M","-0,33%"
"05.09.2023","300,15","297,02","301,39","295,51","14,96M","1,27%"
"01.09.2023","296,38","299,37","301,74","294,47","12,84M","0,17%"
"31.08.2023","295,89","295,80","301,10","295,66","17,23M","0,27%"
"30.08.2023","295,10","297,17","298,29","293,43","17,72M","-0,97%"
"29.08.2023","297,99","288,58","299,15","288,18","20,84M","2,66%"
"28.08.2023","290,26","288,00","291,45","285,80","14,24M","1,67%"
"25.08.2023","285,50","286,13","288,39","276,03","23,70M","-0,44%"
"24.08.2023","286,75","298,50","299,46","286,64","18,36M","-2,55%"
"23.08.2023","294,24","288,50","297,40","287,67","18,29M","2,31%"
"22.08.2023","287,60","292,55","292,90","286,75","13,00M","-0,79%"
"21.08.2023","289,90","283,45","290,50","281,85","20,18M","2,35%"
"18.08.2023","283,25","279,03","285,69","274,38","35,35M","-0,65%"
"17.08.2023","285,09","293,05","296,05","284,95","23,95M","-3,13%"
"16.08.2023","294,29","300,20","301,08","294,28","18,55M","-2,54%"
"15.08.2023","301,95","306,14","307,23","300,03","11,62M","-1,38%"
"14.08.2023","306,19","300,98","306,21","298,25","15,64M","1,51%"
"11.08.2023","301,64","302,57","304,72","300,36","14,05M","-1,34%"
"10.08.2023","305,74","307,94","312,34","303,87","14,36M","0,17%"
"09.08.2023","305,21","312,88","313,63","302,85","19,96M","-2,38%"
"08.08.2023","312,64","314,40","317,89","310,11","15,18M","-1,24%"
"07.08.2023","316,56","313,23","317,07","310,46","16,24M","1,88%"
"04.08.2023","310,73","314,96","318,41","310,20","17,61M","-0,79%"
"03.08.2023","313,19","309,93","315,95","309,93","15,22M","-0,36%"
"02.08.2023","314,31","318,00","318,39","310,65","20,46M","-2,60%"
"01.08.2023","322,71","317,54","324,14","314,66","22,89M","1,29%"
"31.07.2023","318,60","323,69","325,66","317,59","25,80M","-2,11%"
"28.07.2023","325,48","316,88","326,20","314,25","39,22M","4,42%"
"27.07.2023","311,71","325,12","325,35","309,84","64,23M","4,40%"
"26.07.2023","298,57","301,19","301,77","291,90","47,26M","1,39%"
"25.07.2023","294,47","295,19","298,30","291,86","19,59M","0,98%"
"24.07.2023","291,61","295,78","297,52","288,30","24,95M","-0,90%"
"21.07.2023","294,26","304,57","305,46","291,20","42,14M","-2,73%"
"20.07.2023","302,52","313,50","315,54","302,22","23,84M","-4,27%"
"19.07.2023","316,01","313,03","318,68","310,52","21,76M","1,27%"
"18.07.2023","312,05","310,88","314,20","307,62","20,76M","0,46%"
"17.07.2023","310,62","307,54","311,71","304,71","25,32M","0,57%"
"14.07.2023","308,87","311,79","314,88","307,36","23,05M","-1,45%"
"13.07.2023","313,41","313,62","316,24","310,29","30,28M","1,32%"
"12.07.2023","309,34","301,74","309,45","300,10","36,68M","3,70%"
"11.07.2023","298,29","293,90","300,18","291,90","27,59M","1,42%"
"10.07.2023","294,10","295,55","298,13","287,05","37,06M","1,23%"
"07.07.2023","290,53","292,18","296,20","288,66","25,59M","-0,50%"
"06.07.2023","291,99","295,89","298,12","291,31","47,73M","-0,81%"
"05.07.2023","294,37","287,65","298,12","286,36","33,87M","2,92%"
"03.07.2023","286,02","286,70","289,40","284,85","8,63M","-0,33%"
"30.06.2023","286,98","284,76","289,05","284,42","19,69M","1,94%"
"29.06.2023","281,53","284,50","286,57","280,69","15,40M","-1,32%"
"28.06.2023","285,29","284,82","289,55","284,06","16,72M","-0,61%"
"27.06.2023","287,05","282,01","289,35","280,65","26,11M","3,08%"
"26.06.2023","278,47","288,70","289,79","277,60","24,23M","-3,55%"
"23.06.2023","288,73","281,51","289,67","278,95","51,09M","1,35%"
"22.06.2023","284,88","279,08","285,26","277,79","17,56M","1,15%"
"21.06.2023","281,64","283,53","284,00","278,36","20,56M","-0,95%"
"20.06.2023","284,33","278,73","284,80","276,22","20,70M","1,19%"
"16.06.2023","281,00","284,75","287,85","280,13","43,13M","-0,29%"
"15.06.2023","281,83","272,30","283,99","271,42","25,97M","3,10%"
"14.06.2023","273,35","271,89","274,99","268,32","19,18M","0,75%"
"13.06.2023","271,32","274,88","275,72","269,09","16,16M","0,10%"
"12.06.2023","271,05","267,17","271,75","265,33","15,47M","2,30%"
"09.06.2023","264,95","262,48","267,95","261,70","16,95M","0,14%"
"08.06.2023","264,58","260,62","267,65","258,88","20,90M","0,37%"
"07.06.2023","263,60","271,67","274,25","262,80","26,16M","-2,77%"
"06.06.2023","271,12","270,14","276,57","269,69","19,42M","-0,10%"
"05.06.2023","271,39","270,30","275,57","269,56","20,74M","-0,45%"
"02.06.2023","272,61","272,66","275,35","271,12","19,42M","0,00%"
"01.06.2023","272,61","265,90","274,00","265,89","25,61M","2,98%"
"31.05.2023","264,72","260,00","265,00","258,45","25,47M","0,84%"
"30.05.2023","262,52","265,25","268,65","261,29","23,82M","0,18%"
"26.05.2023","262,04","252,93","262,31","252,71","25,77M","3,70%"
"25.05.2023","252,69","253,40","255,62","249,17","22,37M","1,40%"
"24.05.2023","249,21","245,28","249,59","244,95","17,72M","1,00%"
"23.05.2023","246,74","246,81","251,61","246,65","17,75M","-0,64%"
"22.05.2023","248,32","245,41","253,57","245,12","27,74M","1,09%"
"19.05.2023","245,64","247,47","248,69","243,41","21,73M","-0,49%"
"18.05.2023","246,85","241,30","247,09","241,19","22,94M","1,80%"
"17.05.2023","242,49","238,45","243,84","238,14","21,19M","1,53%"
"16.05.2023","238,82","235,79","239,63","235,52","18,16M","-0,02%"
"15.05.2023","238,86","236,92","240,26","235,33","20,65M","2,16%"
"12.05.2023","233,81","236,74","236,96","231,45","16,16M","-0,84%"
"11.05.2023","235,79","233,05","238,21","232,30","20,45M","1,16%"
"10.05.2023","233,08","236,17","236,75","230,72","19,12M","-0,12%"
"09.05.2023","233,37","231,46","235,88","231,08","16,87M","0,04%"
"08.05.2023","233,27","231,41","235,62","230,27","16,40M","0,21%"
"05.05.2023","232,78","232,24","234,68","229,85","27,00M","-0,32%"
"04.05.2023","233,52","236,06","238,20","232,93","17,89M","-1,48%"
"03.05.2023","237,03","239,47","241,75","232,75","34,46M","-0,92%"
"02.05.2023","239,24","243,18","244,92","238,99","24,35M","-1,62%"
"01.05.2023","243,18","238,62","244,00","236,46","29,14M","1,19%"
"28.04.2023","240,32","239,01","240,43","235,75","39,55M","0,74%"
"27.04.2023","238,56","239,89","241,68","236,77","71,20M","13,93%"
"26.04.2023","209,40","212,50","214,11","208,88","41,99M","0,89%"
"25.04.2023","207,55","210,82","211,26","207,13","19,20M","-2,46%"
"24.04.2023","212,79","213,68","213,92","210,71","15,75M","-0,05%"
"21.04.2023","212,89","210,21","213,41","209,58","17,72M","-0,08%"
"20.04.2023","213,07","213,48","216,75","212,77","16,48M","-1,22%"
"19.04.2023","215,70","213,47","217,33","212,93","15,90M","-1,01%"
"18.04.2023","217,89","219,91","220,44","216,21","12,28M","-0,44%"
"17.04.2023","218,86","219,79","220,98","217,13","15,48M","-1,19%"
"14.04.2023","221,49","217,88","222,11","217,55","21,59M","0,52%"
"13.04.2023","220,35","215,73","221,15","215,69","23,31M","2,97%"
"12.04.2023","214,00","214,84","216,84","212,58","18,97M","0,07%"
"11.04.2023","213,85","215,48","216,02","213,41","16,71M","-0,42%"
"10.04.2023","214,75","214,71","215,66","210,66","16,11M","-0,62%"
"06.04.2023","216,10","209,25","216,94","208,65","26,10M","2,18%"
"05.04.2023","211,48","214,15","215,19","209,94","19,40M","-1,51%"
"04.04.2023","214,72","213,39","216,24","212,54","21,03M","0,77%"
"03.04.2023","213,07","208,84","213,49","208,20","17,92M","0,53%"
"31.03.2023","211,94","207,24","212,17","206,77","25,44M","1,97%"
"30.03.2023","207,84","203,38","208,09","202,82","22,61M","1,21%"
"29.03.2023","205,35","203,56","205,72","202,54","18,85M","2,33%"
"28.03.2023","200,68","200,15","201,03","197,90","19,13M","-1,06%"
"27.03.2023","202,84","204,81","205,86","201,36","18,53M","-1,54%"
"24.03.2023","206,01","205,18","207,58","203,55","27,73M","0,85%"
"23.03.2023","204,28","202,84","207,88","202,15","27,39M","2,24%"
"22.03.2023","199,81","202,50","207,37","199,67","28,48M","-1,16%"
"21.03.2023","202,16","203,20","203,55","197,95","31,83M","2,20%"
"20.03.2023","197,81","198,48","199,36","193,64","25,19M","1,12%"
"17.03.2023","195,61","200,56","201,90","195,43","50,14M","-4,55%"
"16.03.2023","204,93","198,26","205,76","196,09","50,82M","3,63%"
"15.03.2023","197,75","192,95","197,78","190,84","42,12M","1,92%"
"14.03.2023","194,02","187,58","194,32","186,56","41,64M","7,25%"
"13.03.2023","180,90","177,96","183,78","174,82","24,73M","0,77%"
"10.03.2023","179,51","181,01","184,77","178,80","25,67M","-1,20%"
"09.03.2023","181,69","186,35","188,93","180,30","26,58M","-1,77%"
"08.03.2023","184,97","182,87","185,26","181,34","19,43M","0,25%"
"07.03.2023","184,51","189,00","190,36","184,01","36,70M","-0,21%"
"06.03.2023","184,90","188,00","189,66","184,64","33,21M","-0,19%"
"03.03.2023","185,25","178,92","186,62","177,05","45,88M","6,14%"
"02.03.2023","174,53","172,38","175,01","171,43","17,36M","0,64%"
"01.03.2023","173,42","174,59","177,85","173,05","31,00M","-0,87%"
"28.02.2023","174,94","171,90","177,55","171,87","46,05M","3,19%"
"27.02.2023","169,54","171,88","173,12","169,06","19,28M","-0,50%"
"24.02.2023","170,39","168,64","170,72","167,66","19,79M","-0,96%"
"23.02.2023","172,04","172,00","173,69","169,38","20,02M","0,54%"
"22.02.2023","171,12","171,07","172,76","169,69","22,43M","-0,56%"
"21.02.2023","172,08","174,31","178,17","171,88","34,59M","-0,46%"
"17.02.2023","172,88","170,22","173,18","169,70","24,17M","0,26%"
"16.02.2023","172,44","172,75","175,85","171,79","25,83M","-2,66%"
"15.02.2023","177,16","176,41","178,19","175,33","25,34M","-1,29%"
"14.02.2023","179,48","177,16","181,51","175,88","24,03M","0,03%"
"13.02.2023","179,43","178,21","181,00","175,82","31,46M","3,03%"
"10.02.2023","174,15","176,35","178,89","173,35","33,43M","-2,12%"
"09.02.2023","177,92","186,13","186,65","177,27","37,12M","-3,00%"
"08.02.2023","183,43","190,00","190,83","182,92","36,14M","-4,27%"
"07.02.2023","191,62","185,57","193,78","184,40","47,08M","2,99%"
"06.02.2023","186,06","186,53","190,70","185,52","42,48M","-0,25%"
"03.02.2023","186,53","183,46","196,77","182,89","76,81M","-1,19%"
"02.02.2023","188,77","183,38","197,16","180,16","150,48M","23,28%"
"01.02.2023","153,12","148,03","153,58","147,06","55,66M","2,79%"
"31.01.2023","148,97","147,95","149,88","147,52","29,84M","1,30%"
"30.01.2023","147,06","149,40","151,12","146,95","28,04M","-3,08%"
"27.01.2023","151,74","148,24","153,19","147,39","35,77M","3,01%"
"26.01.2023","147,30","144,40","147,51","143,30","25,48M","4,10%"
"25.01.2023","141,50","141,22","143,17","140,31","26,62M","-1,15%"
"24.01.2023","143,14","141,69","145,00","141,36","21,97M","-0,09%"
"23.01.2023","143,27","139,29","143,76","138,66","27,47M","2,80%"
"20.01.2023","139,37","135,89","139,94","134,61","28,69M","2,37%"
"19.01.2023","136,15","132,49","137,45","132,14","28,63M","2,35%"
"18.01.2023","133,02","135,81","137,25","132,80","20,22M","-1,73%"
"17.01.2023","135,36","136,18","136,75","134,25","21,15M","-1,18%"
"13.01.2023","136,98","134,97","137,39","134,84","22,42M","0,20%"
"12.01.2023","136,71","133,44","137,68","131,76","30,76M","2,87%"
"11.01.2023","132,89","130,96","133,85","130,34","25,42M","-0,08%"
"10.01.2023","132,99","127,27","133,44","127,15","28,68M","2,72%"
"09.01.2023","129,47","131,16","132,95","129,28","26,65M","-0,42%"
"06.01.2023","130,02","128,97","130,33","126,04","27,58M","2,43%"
"05.01.2023","126,94","126,13","128,52","124,54","25,45M","-0,34%"
"04.01.2023","127,37","127,38","129,05","125,85","32,40M","2,11%"
"03.01.2023","124,74","122,82","126,37","122,28","35,53M","3,66%"
"30.12.2022","120,34","118,16","120,42","117,74","19,58M","0,07%"
"29.12.2022","120,26","116,40","121,03","115,77","22,37M","4,01%"
"28.12.2022","115,62","116,25","118,15","115,51","19,61M","-1,08%"
"27.12.2022","116,88","117,93","118,60","116,05","21,39M","-0,98%"
"23.12.2022","118,04","116,03","118,18","115,54","17,80M","0,79%"
"22.12.2022","117,12","117,20","118,62","114,38","23,62M","-2,20%"
"21.12.2022","119,76","116,70","120,34","115,62","20,39M","2,28%"
"20.12.2022","117,09","113,26","117,33","112,46","28,74M","2,28%"
"19.12.2022","114,48","116,83","117,80","114,33","29,77M","-4,14%"
"16.12.2022","119,43","120,23","123,31","118,82","67,06M","2,82%"
"15.12.2022","116,15","118,33","118,63","114,01","34,53M","-4,47%"
"14.12.2022","121,59","119,39","124,14","119,39","36,92M","1,20%"
"13.12.2022","120,15","122,13","123,30","118,64","44,70M","4,74%"
"12.12.2022","114,71","115,18","115,72","113,14","24,75M","-1,03%"
"09.12.2022","115,90","115,30","117,54","113,87","26,03M","0,49%"
"08.12.2022","115,33","116,39","117,34","114,59","30,62M","1,23%"
